ID_PERSONA;cluster_id;TESTO_PULITO;ETA_x;DURATA;Ral di uscita_x;TITOLO_DI_STUDIO;SESSO;GENERAZIONE;QUALIFICA;CCNL;Contenuti tecnici;Commento1;Livello di autonomia;Commento2;Opportunità di proporre nuove idee;Commento3;Sfide connesse al ruolo;Commento4;Relazione con il team;Commento5;Relazione con il management;Commento6;Ambiente fisico di lavoro;Commento7;Compensation e benefit;Commento8;Bilanciamento lavoro-vita privata;Commento9;Cultura e valori aziendali;Commento10;Opportunità professionale in altra azienda;Maggiore allineamento rispetto a competenze e interessi;Maggiore impatto sul risultato;Nuove sfide;Migliore offerta di Compensation e/o Benefit;Migliore bilanciamento vita privata/lavoro;Altro;Commento_finale;Consiglieresti Hera ai tuoi amici?;Cosa avrebbe potuto fare l'azienda per evitare la tua uscita?;tfidf_attività;tfidf_autonomia;tfidf_avuto;tfidf_bene;tfidf_buon;tfidf_cui;tfidf_esperienza;tfidf_feedback;tfidf_lavorare;tfidf_modo;tfidf_ottimo;tfidf_parte;tfidf_poco;tfidf_punto;tfidf_qualche;tfidf_sempre;tfidf_solo;tfidf_team;ANZIANITA_AZIENDALE;Ral di uscita_y;ETA_y;valutazione performance 2022;valutazione performance 2023;valutazione performance 2024;valutazione performance 2025;valutazione performance 2026;QUALIFICA_Operaio;QUALIFICA_Quadro;MACROGRUPPO_Ambiente, Economia Circolare e Servizi Operativi (2);MACROGRUPPO_Energie Rinnovabili;MACROGRUPPO_Governance, Persone e Funzioni Centrali;MACROGRUPPO_Gruppo Territoriale e Controllate;MACROGRUPPO_Gruppo Territoriale e Controllate (2);MACROGRUPPO_Innovazione e Trasformazione Digitale;MACROGRUPPO_Mercato, Clienti e Vendite;MACROGRUPPO_Reti e Infrastrutture;MACROGRUPPO_Servizi Corporate;MACROGRUPPO_Sviluppo Business e Partnership;MACRO_FAMIGLIA_PROFESSIONALE_ACQUISTI E APPALTI;MACRO_FAMIGLIA_PROFESSIONALE_AMBIENTE;MACRO_FAMIGLIA_PROFESSIONALE_AMMINISTRAZIONE, FINANZA E CONTROLLO;MACRO_FAMIGLIA_PROFESSIONALE_BUSINESS DEVELOPMENT;MACRO_FAMIGLIA_PROFESSIONALE_COMUNICAZIONE E STAKEHOLDER MANAGEMENT;MACRO_FAMIGLIA_PROFESSIONALE_DISTRIBUZIONE ENERGY;MACRO_FAMIGLIA_PROFESSIONALE_EDILE;MACRO_FAMIGLIA_PROFESSIONALE_ILLUMINAZIONE PUBBLICA;MACRO_FAMIGLIA_PROFESSIONALE_INFORMATION E COMMUNICATION TECHNOLOGY;MACRO_FAMIGLIA_PROFESSIONALE_INGEGNERIA;MACRO_FAMIGLIA_PROFESSIONALE_INNOVAZIONE E SVILUPPO TECNOLOGICO;MACRO_FAMIGLIA_PROFESSIONALE_LABORATORI;MACRO_FAMIGLIA_PROFESSIONALE_MARKETING, VENDITA E GESTIONE CLIENTI;MACRO_FAMIGLIA_PROFESSIONALE_OPERATIONS;MACRO_FAMIGLIA_PROFESSIONALE_PERSONALE E ORGANIZZAZIONE;MACRO_FAMIGLIA_PROFESSIONALE_REGOLAZIONE, GOVERNANCE E COMPLIANCE;MACRO_FAMIGLIA_PROFESSIONALE_Sconosciuto;MACRO_FAMIGLIA_PROFESSIONALE_TRADING;MACRO_FAMIGLIA_PROFESSIONALE_VARIE;FL_RESPONSABILE_Sconosciuto;FL_RESPONSABILE_Sì
1E+14;0;esperienza solida collaborazioni utili colleghi esperti apprezzato alcuni tratti autonomia sufficiente costante area cui può lavorare sotto difficile trasformare proposte azioni stato elemento determinante sopra buona varietà attività apprezzato esperienza solida team disponibile supportato permanenza pienamente allineamento sempre chiaro inciso pur essendo unico buona spazi strumenti buoni supportato permanenza ben lontano quanto aspettavo benefit poco allineati mercato pesato decisione purtroppo carichi orari spesso sostenibili spinto valutare alternative critico valori percepiti poco coerenti pratiche stato motivi principali;39;7;44724,15;LAUREA;M;MILLENNIALS;Impiegato;FEDERGASACQUA;4;"Esperienza solida: collaborazioni utili con colleghi esperti; è un aspetto che ho apprezzato. In alcuni periodi era diverso.";3;"In linea a tratti: autonomia sufficiente, ma non costante; è un'area su cui si può lavorare.";1;"Molto sotto le aspettative: difficile trasformare proposte in azioni; è stato un elemento determinante.";4;"Sopra le aspettative: buona varietà di attività; è un aspetto che ho apprezzato.";4;"Esperienza solida: team disponibile; ha supportato la permanenza.";2;"Non pienamente soddisfacente: allineamento non sempre chiaro; ha inciso, pur non essendo l'unico motivo.";4;"Valutazione buona: spazi e strumenti buoni; ha supportato la permanenza.";1;"Ben lontano da quanto mi aspettavo: benefit poco allineati al mercato; ha pesato molto sulla decisione.";1;"Purtroppo non in linea: carichi e orari spesso non sostenibili; mi ha spinto a valutare alternative.";1;"Aspetto critico: valori percepiti poco coerenti con le pratiche; è stato uno dei motivi principali.";0;0;0;0;1;0;0;;9;Maggiore coerenza tra valori dichiarati e pratiche.;0,136269253;0,135917786;0;0;0;0,09060189;0,178253617;0;0,088692137;0;0;0;0,217997653;0;0;0,091203558;0;0,12545606;0,408812495;-0,106306735;-0,562205567;7;7;8;6;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3E+14;0;davvero sfide tecniche stimolanti varie stato punto forza margine spazi decisionali ridotti contribuito debole previsto tempi lunghi portare avanti iniziative inciso pur essendo unico punto forza responsabilità crescenti ciò mancherà collaborazione efficace supportato permanenza sopra priorità abbastanza chiare stato sotto dotazioni carenti inciso modo significativo alterno base determinato solo alcuni ben oltre carichi ben pianificati stato punto forza alterno cultura area cui può lavorare alcuni stata offerta maggiore possibilità incidere decisioni;31;5;36676,95;LAUREA;M;MILLENNIALS;Impiegato;FEDERGASACQUA;5;"Aspetto davvero positivo: sfide tecniche stimolanti e varie; è stato un punto di forza.";2;"C'era margine: spazi decisionali ridotti; ha contribuito alla scelta.";2;"Più debole del previsto: tempi lunghi per portare avanti iniziative; ha inciso, pur non essendo l'unico motivo.";5;"Punto di forza: responsabilità crescenti; è ciò che mi mancherà di più.";4;"Molto positivo: collaborazione efficace; ha supportato la permanenza.";4;"Sopra le aspettative: priorità abbastanza chiare; non è stato un motivo di uscita.";1;"Molto sotto le aspettative: dotazioni carenti; ha inciso in modo significativo.";3;"Alterno: in linea con aspettative di base; non ha determinato la scelta da solo. In alcuni periodi era diverso.";5;"Ben oltre le aspettative: carichi molto ben pianificati; è stato un punto di forza.";3;"Alterno: cultura ok nel complesso; è un'area su cui si può lavorare. In alcuni periodi era diverso.";0;0;1;0;0;0;0;Mi è stata offerta maggiore possibilità di incidere sulle decisioni.;5;Più delega e chiarezza sulle responsabilità.;0;0;0;0;0;0,092556539;0;0;0,090605585;0,139209132;0;0;0;0,224870678;0;0;0,079209626;0;-0,300661795;-0,995479447;-1,330886053;7;2;8;6;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
3E+14;4;sopra media forte apprendimento responsabilità reso esperienza positiva ben oltre libertà impostare attività soluzioni superato nettamente attese ben lontano quanto aspettavo processi poco aperti cambiamento inciso modo significativo buona buona varietà attività funzionato bene discreto collaborazione discreta stato decisivo margine feedback sporadico aumentato insoddisfazione tratti qualche miglioramento possibile area cui può lavorare discreto margini variabile benefit area cui può lavorare davvero grande flessibilità reso esperienza positiva discreto allineamento sufficiente inciso parte;35;9;42257,21;DIPLOMA;M;MILLENNIALS;Impiegato;FEDERGASACQUA;5;"Molto sopra la media: forte apprendimento e responsabilità; ha reso l'esperienza molto positiva.";5;"Ben oltre le aspettative: libertà di impostare attività e soluzioni; ha superato nettamente le attese.";1;"Ben lontano da quanto mi aspettavo: processi poco aperti al cambiamento; ha inciso in modo significativo.";4;"Valutazione buona: buona varietà di attività; ha funzionato bene.";3;"Nel complesso discreto: collaborazione discreta; non è stato decisivo, ma migliorabile.";2;"C'era margine: feedback sporadico; ha aumentato l'insoddisfazione.";3;"In linea a tratti: qualche miglioramento possibile; è un'area su cui si può lavorare.";3;"Nel complesso discreto: margini su variabile/benefit; è un'area su cui si può lavorare.";5;"Aspetto davvero positivo: grande flessibilità; ha reso l'esperienza molto positiva.";3;"Nel complesso discreto: allineamento sufficiente; ha inciso in parte.";1;0;0;0;0;0;0;;6;Feedback più costante e priorità più chiare.;0,242289083;0;0;0,095239777;0;0,161091723;0,158469003;0,110269123;0,157696149;0,121144541;0;0,083001938;0,096900897;0;0,113357418;0;0;0;-0,35133853;-0,869513864;-0,94654581;2;7;8;6;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3E+14;1;buon mix dipendeva progetto area cui può lavorare decisamente insufficiente continui passaggi autorizzativi spinto valutare alternative purtroppo idee raramente accolte stato motivi principali discreto alcuni stimolanti inciso parte buona collaborazione efficace apprezzato debole previsto decisioni poco tempestive contribuito sarebbe spesso oltre dotazioni adeguate apprezzato maggiore chiarezza sarebbe stato ottimo decisamente insufficiente retribuzione percepita competitiva stato motivi principali punto forza ottimo equilibrio superato nettamente attese buona attenzione persone risultati apprezzato;33;8;41223,59;LAUREA;M;MILLENNIALS;Impiegato;FEDERGASACQUA;3;"Soddisfacente ma migliorabile: buon mix ma dipendeva dal progetto; è un'area su cui si può lavorare.";1;"Decisamente insufficiente: continui passaggi autorizzativi; mi ha spinto a valutare alternative.";1;"Purtroppo non in linea: idee raramente accolte; è stato uno dei motivi principali.";3;"Nel complesso discreto: alcuni periodi più stimolanti; ha inciso in parte.";4;"Valutazione buona: collaborazione efficace; è un aspetto che ho apprezzato.";2;"Più debole del previsto: decisioni poco tempestive; ha contribuito alla scelta. Con piccoli aggiustamenti sarebbe migliorato molto.";4;"In linea e spesso oltre: dotazioni adeguate; è un aspetto che ho apprezzato. Con maggiore chiarezza sarebbe stato ottimo.";1;"Decisamente insufficiente: retribuzione percepita non competitiva; è stato uno dei motivi principali.";5;"Punto di forza: ottimo equilibrio; ha superato nettamente le attese.";4;"Molto positivo: buona attenzione a persone e risultati; è un aspetto che ho apprezzato.";0;0;1;0;0;0;0;;8;Più delega e chiarezza sulle responsabilità.;0;0;0;0;0,10229561;0,082555101;0;0;0,080814962;0;0,181394797;0,085072445;0,099318117;0,06685723;0;0;0;0;-0,326000162;0,370081472;-1,042630871;2;2;5;6;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3E+14;11;opportunità apprendere campo supportato permanenza alterno autonomia sufficiente costante stato decisivo tratti spazio proporre serviva metodo inciso parte sviluppo possibile rotazione inciso parte alcuni sopra media team coeso stato punto forza eccellente forte supporto direzione degli aspetti migliori spesso oltre sede funzionale stato elemento maggiore chiarezza sarebbe stato ottimo punto forza benefit davvero apprezzabili reso esperienza positiva discreto gestibile picchi determinato solo esperienza solida valori chiari stato elemento;30;7;28497,03;DIPLOMA;F;MILLENNIALS;Impiegato;FEDERGASACQUA;4;"Molto positivo: opportunità di apprendere sul campo; ha supportato la permanenza.";3;"Alterno: autonomia sufficiente, ma non costante; non è stato decisivo, ma migliorabile.";3;"In linea a tratti: spazio per proporre, ma serviva più metodo; ha inciso in parte.";3;"Soddisfacente ma migliorabile: sviluppo possibile con più rotazione; ha inciso in parte. In alcuni periodi era diverso.";5;"Molto sopra la media: team molto coeso; è stato un punto di forza.";5;"Eccellente: forte supporto e direzione; è uno degli aspetti migliori.";4;"In linea e spesso oltre: sede funzionale; è stato un elemento positivo. Con maggiore chiarezza sarebbe stato ottimo.";5;"Punto di forza: benefit davvero apprezzabili; ha reso l'esperienza molto positiva.";3;"Nel complesso discreto: gestibile, con picchi; non ha determinato la scelta da solo.";4;"Esperienza solida: valori chiari; è stato un elemento positivo.";0;0;0;0;0;0;1;;7;Continuare su questa linea, con più mobilità interna e sviluppo.;0;0,144248795;0;0;0;0;0,189179579;0;0;0;0,10563895;0,198174675;0;0,155742673;0;0;0,082289422;0,133145823;-0,085285671;-0,097837027;-1,330886053;3;0;2;1;5;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3E+14;3;tratti crescita tecnica possibile continua stato decisivo solo parzialmente necessità maggiore fiducia avuto impatto sotto difficile trasformare proposte azioni inciso modo significativo abbastanza alcuni stimolanti inciso parte buona disponibilità carichi pesanti stato decisivo dipendeva progetto alterno supporto presente continuo inciso parte solo parzialmente sedi sempre funzionali inciso pur essendo unico discreto base determinato solo dipendeva progetto esperienza solida buona flessibilità stato alterno cultura determinato solo;32;0;37922,02;LAUREA;F;MILLENNIALS;Impiegato;FEDERGASACQUA;3;"In linea a tratti: crescita tecnica possibile ma non continua; non è stato decisivo, ma migliorabile.";2;"Solo parzialmente in linea: necessità di maggiore fiducia; ha avuto un impatto.";1;"Molto sotto le aspettative: difficile trasformare proposte in azioni; ha inciso in modo significativo.";3;"Abbastanza in linea: alcuni periodi più stimolanti; ha inciso in parte.";3;"Soddisfacente ma migliorabile: buona disponibilità, ma carichi pesanti; non è stato decisivo, ma migliorabile. Dipendeva molto dal progetto.";3;"Alterno: supporto presente ma non continuo; ha inciso in parte.";2;"Solo parzialmente in linea: sedi non sempre funzionali; ha inciso, pur non essendo l'unico motivo.";3;"Nel complesso discreto: in linea con aspettative di base; non ha determinato la scelta da solo. Dipendeva molto dal progetto.";4;"Esperienza solida: buona flessibilità; non è stato un motivo di uscita.";3;"Alterno: cultura ok nel complesso; non ha determinato la scelta da solo.";0;0;0;0;1;0;0;;6;Canali strutturati per valorizzare idee e iniziative.;0;0;0,108692075;0;0;0;0,089392784;0;0;0,136675913;0;0,187286451;0;0;0;0,091475731;0,311072923;0;-0,199308325;-0,290339367;2,224261198;5;1;3;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
3E+14;11;solo parzialmente contenuti tecnici sempre profondi contribuito buona spazio organizzare supportato permanenza critico difficile trasformare proposte azioni stato elemento determinante discreto sviluppo possibile rotazione determinato solo pienamente coordinamento volte faticoso contribuito sarebbe tratti supporto presente continuo stato decisivo purtroppo dotazioni carenti spinto valutare alternative decisamente insufficiente retribuzione percepita competitiva stato elemento determinante discreto dipendeva periodo stato decisivo sopra buona attenzione persone risultati supportato permanenza;56;5;47196,37;LAUREA;M;GEN X;Impiegato;METALMECCANICO;2;"Solo parzialmente in linea: contenuti tecnici non sempre profondi; ha contribuito alla scelta.";4;"Valutazione buona: spazio per organizzare il lavoro; ha supportato la permanenza.";1;"Aspetto critico: difficile trasformare proposte in azioni; è stato un elemento determinante.";3;"Nel complesso discreto: sviluppo possibile con più rotazione; non ha determinato la scelta da solo.";2;"Non pienamente soddisfacente: coordinamento a volte faticoso; ha contribuito alla scelta. Con piccoli aggiustamenti sarebbe migliorato molto.";3;"In linea a tratti: supporto presente ma non continuo; non è stato decisivo, ma migliorabile.";1;"Purtroppo non in linea: dotazioni carenti; mi ha spinto a valutare alternative.";1;"Decisamente insufficiente: retribuzione percepita non competitiva; è stato un elemento determinante.";3;"Nel complesso discreto: dipendeva dal periodo; non è stato decisivo, ma migliorabile.";4;"Sopra le aspettative: buona attenzione a persone e risultati; ha supportato la permanenza.";0;1;0;0;0;0;0;;7;Canali strutturati per valorizzare idee e iniziative e Maggiore competitività del pacchetto economico/benefit.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,099453551;0,169101174;0;-0,059947303;0,579277601;0,398645042;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3E+14;0;pienamente strumenti sempre aggiornati inciso pur essendo unico tratti autonomia sufficiente costante area cui può lavorare ben oltre proposte trasformate risultati ciò mancherà esperienza solida buona varietà attività apprezzato ben oltre ottima collaborazione ciò mancherà abbastanza gestione discreta resta punto miglioramento ben oltre ottima organizzazione degli spazi degli aspetti migliori critico riconoscimento economico insufficiente stato elemento determinante alterno gestibile picchi inciso parte buona buona attenzione persone risultati apprezzato;33;3;47584,49;LAUREA;M;MILLENNIALS;Impiegato;FEDERGASACQUA;2;"Non pienamente soddisfacente: strumenti non sempre aggiornati; ha inciso, pur non essendo l'unico motivo.";3;"In linea a tratti: autonomia sufficiente, ma non costante; è un'area su cui si può lavorare.";5;"Ben oltre le aspettative: proposte trasformate in risultati; è ciò che mi mancherà di più.";4;"Esperienza solida: buona varietà di attività; è un aspetto che ho apprezzato.";5;"Ben oltre le aspettative: ottima collaborazione; è ciò che mi mancherà di più.";3;"Abbastanza in linea: gestione discreta, migliorabile; resta un punto di miglioramento.";5;"Ben oltre le aspettative: ottima organizzazione degli spazi; è uno degli aspetti migliori.";1;"Aspetto critico: riconoscimento economico insufficiente; è stato un elemento determinante.";3;"Alterno: gestibile, con picchi; ha inciso in parte.";4;"Valutazione buona: buona attenzione a persone e risultati; è un aspetto che ho apprezzato.";0;1;0;0;0;0;0;;7;Maggiore competitività del pacchetto economico/benefit.;0,125358392;0,125035067;0;0;0;0,083347542;0,081990568;0;0,081590699;0;0;0,085889049;0;0,067498988;0;0,083901035;0;0;-0,326000162;-0,869513864;0,014304798;7;6;8;6;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1E+14;0;spesso oltre collaborazioni utili colleghi esperti supportato permanenza buona spazio organizzare supportato permanenza sotto processi poco aperti cambiamento inciso modo significativo abbastanza sfide presenti continue stato decisivo dipendeva progetto ben lontano quanto aspettavo conflitti gestiti inciso modo significativo buona priorità abbastanza chiare stato elemento sarebbe abbastanza qualche miglioramento possibile area cui può lavorare dipendeva progetto sopra pacchetto complessivamente buono funzionato bene discreto gestibile picchi stato decisivo eccellente cultura davvero inclusiva reso esperienza positiva;52;9;28384,33;LICENZA MEDIA;M;GEN X;Operaio;METALMECCANICO;4;"In linea e spesso oltre: collaborazioni utili con colleghi esperti; ha supportato la permanenza.";4;"Valutazione buona: spazio per organizzare il lavoro; ha supportato la permanenza.";1;"Molto sotto le aspettative: processi poco aperti al cambiamento; ha inciso in modo significativo.";3;"Abbastanza in linea: sfide presenti, ma non continue; non è stato decisivo, ma migliorabile. Dipendeva molto dal progetto.";1;"Ben lontano da quanto mi aspettavo: conflitti non gestiti; ha inciso in modo significativo.";4;"Valutazione buona: priorità abbastanza chiare; è stato un elemento positivo. Con piccoli aggiustamenti sarebbe migliorato molto.";3;"Abbastanza in linea: qualche miglioramento possibile; è un'area su cui si può lavorare. Dipendeva molto dal progetto.";4;"Sopra le aspettative: pacchetto complessivamente buono; ha funzionato bene.";3;"Nel complesso discreto: gestibile, con picchi; non è stato decisivo, ma migliorabile.";5;"Eccellente: cultura davvero inclusiva; ha reso l'esperienza molto positiva.";1;0;0;0;0;0;0;;10;Canali strutturati per valorizzare idee e iniziative.;0;0;0;0,10233094;0;0,086542977;0,085133978;0;0,084718779;0,260328935;0;0;0,104115741;0;0,121797547;0;0;0;-0,427353632;-0,869513864;-1,042630871;7;7;8;6;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3,00001E+14;1;pienamente strumenti sempre aggiornati aumentato insoddisfazione esperienza solida buona fiducia responsabilità stato canali informali funzionavano metà area cui può lavorare sfide presenti continue stato decisivo solo parzialmente clima stato fattore rilevante esperienza solida priorità abbastanza chiare stato critico spazi strumenti adeguati inciso modo significativo alterno margini variabile benefit stato decisivo alterno flessibilità discreta area cui può lavorare sarebbe abbastanza valori condivisibili sempre applicati area cui può lavorare;50;1;33497,88;DIPLOMA;M;GEN X;Operaio;METALMECCANICO;2;"Non pienamente soddisfacente: strumenti non sempre aggiornati; ha aumentato l'insoddisfazione.";4;"Esperienza solida: buona fiducia e responsabilità; non è stato un motivo di uscita.";3;"Soddisfacente ma migliorabile: canali informali funzionavano a metà; è un'area su cui si può lavorare.";3;"Soddisfacente ma migliorabile: sfide presenti, ma non continue; non è stato decisivo, ma migliorabile.";2;"Solo parzialmente in linea: clima migliorabile; è stato un fattore rilevante.";4;"Esperienza solida: priorità abbastanza chiare; non è stato un motivo di uscita.";1;"Aspetto critico: spazi/strumenti non adeguati; ha inciso in modo significativo.";3;"Alterno: margini su variabile/benefit; non è stato decisivo, ma migliorabile.";3;"Alterno: flessibilità discreta; è un'area su cui si può lavorare. Con piccoli aggiustamenti sarebbe migliorato molto.";3;"Abbastanza in linea: valori condivisibili, ma non sempre applicati; è un'area su cui si può lavorare.";0;1;0;0;0;0;0;;8;Continuare su questa linea, con più mobilità interna e sviluppo.;0;0;0;0;0;0,249243716;0,163457201;0;0,243990028;0,12495786;0;0;0;0;0;0,167265927;0,07110069;0;-0,440022816;-0,548885312;-0,177865323;3;2;8;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1E+14;3;decisamente insufficiente operativo ripetitivo spinto valutare alternative margine autonomia limitata alcuni temi avuto impatto buona apertura proposte stato alcuni purtroppo obiettivi poco sfidanti pesato decisione sopra media supporto reciproco costante stato punto forza margine feedback sporadico aumentato insoddisfazione esperienza solida sede funzionale supportato permanenza dipendeva progetto alterno margini variabile benefit inciso parte ben oltre ottimo equilibrio superato nettamente attese abbastanza cultura area cui può lavorare;60;5;30952,77;LICENZA MEDIA;M;BOOMERS;Operaio;FEDERAMBIENTE;1;"Decisamente insufficiente: molto lavoro operativo ripetitivo; mi ha spinto a valutare alternative.";2;"C'era margine: autonomia limitata su alcuni temi; ha avuto un impatto.";4;"Molto positivo: buona apertura a proposte; non è stato un motivo di uscita. In alcuni periodi era diverso.";1;"Purtroppo non in linea: obiettivi poco sfidanti; ha pesato molto sulla decisione.";5;"Molto sopra la media: supporto reciproco costante; è stato un punto di forza.";2;"C'era margine: feedback sporadico; ha aumentato l'insoddisfazione.";4;"Esperienza solida: sede funzionale; ha supportato la permanenza. Dipendeva molto dal progetto.";3;"Alterno: margini su variabile/benefit; ha inciso in parte.";5;"Ben oltre le aspettative: ottimo equilibrio; ha superato nettamente le attese.";3;"Abbastanza in linea: cultura ok nel complesso; è un'area su cui si può lavorare.";0;0;0;1;0;0;0;;8;Percorsi di crescita più chiari e progetti più sfidanti e Più delega e chiarezza sulle responsabilità.;0;0,148942784;0,118753644;0;0;0,099284266;0,097667828;0,135922426;0,097191501;0;0,109076539;0,102311731;0,119444181;0,080405341;0;0;0;0;-0,478030367;-0,142238021;-1,042630871;5;6;8;6;5;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
